"","ensembl_gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","external_gene_name","entrezgene_id","description"
"6181","ENSG00000129596",12861.8578599454,-1.11362053482754,0.229115498622549,-4.86211921177374,1.16135641932904e-06,1.5539720789149e-05,"CDO1",1036,"cysteine dioxygenase type 1"
"35957","ENSG00000241129",2.82599016039567,-1.11449792898496,0.435269630192458,-2.48017279540976,0.0131318727081235,0.0436176826194507,"RPL22P19",NA,"ribosomal protein L22 pseudogene 19"
"34084","ENSG00000237087",41.9787940339534,-1.11483622838709,0.365821999079043,-3.05640727277587,0.00224006755728254,0.0101846039710267,"AC068134.2",NA,"novel transcript"
"23315","ENSG00000215572",26.7721325142778,-1.11493452914893,0.357526392192346,-3.11288534089813,0.00185267979603192,0.00871717477026959,"ESRRAP1",NA,"estrogen-related receptor alpha pseudogene 1"
"34565","ENSG00000237775",3.14196693070501,-1.11595202701698,0.440934043278072,-2.51375939994379,0.0119451895694285,0.0404209465423478,"DDR1-DT",NA,"DDR1 divergent transcript"
"1884","ENSG00000090520",11148.645380961,-1.11618688720483,0.1359925425394,-8.20792639431051,2.25041093327605e-16,3.77132379266797e-14,"DNAJB11",51726,"DnaJ heat shock protein family (Hsp40) member B11"
"4119","ENSG00000112773",25636.4994354008,-1.11632135309659,0.202793171010288,-5.50576436863887,3.67569900780151e-08,7.49228772773637e-07,"TENT5A",55603,"terminal nucleotidyltransferase 5A"
"35207","ENSG00000239269",1.86520068273964,-1.11664865695596,0.442645728695471,-2.42423886822323,0.0153405114664992,0.0494903097810484,"RPSAP4",NA,"ribosomal protein SA pseudogene 4"
"42767","ENSG00000255191",3.06157069180303,-1.11712302913901,0.43991081820685,-2.48652794334792,0.0128996438654418,0.0430214779217181,"AP003555.2",NA,"novel transcript"
"48883","ENSG00000266498",10.6139266240331,-1.11749532406541,0.401141816526096,-2.78510104467671,0.00535110448516114,0.0210747322603469,"AC055811.3",NA,"novel transcript"
"8876","ENSG00000146411",421.884344721183,-1.11802108630756,0.361773312363638,-3.10243795029588,0.00191933779748794,0.00895219343094908,"SLC2A12",154091,"solute carrier family 2 member 12"
"53752","ENSG00000275880",118.392536014644,-1.11898292588366,0.363624133312291,-3.08769396310183,0.00201716085860158,0.00932707503344144,"AL139385.1",NA,"novel transcript, antisense to CARKD"
"12459","ENSG00000168702",3.24510157301004,-1.11909840372538,0.434233027409307,-2.52532612070344,0.0115590966928261,0.0393809532711745,"LRP1B",53353,"LDL receptor related protein 1B"
"11771","ENSG00000165973",8.40687047485248,-1.11911600352615,0.432056423554562,-2.59700036688144,0.00940418236468484,0.0334125447916943,"NELL1",4745,"neural EGFL like 1"
"35442","ENSG00000239868",4.04159197143067,-1.11930198047139,0.438721664257785,-2.54508082236727,0.0109252447662541,0.0376141436411077,"RN7SL34P",NA,"RNA, 7SL, cytoplasmic 34, pseudogene"
"7492","ENSG00000137441",5.15414263821552,-1.11983280052011,0.415071810831774,-2.66680753186547,0.00765755114245589,0.0282459319535467,"FGFBP2",83888,"fibroblast growth factor binding protein 2"
"6374","ENSG00000130821",15695.6046364034,-1.11995192370862,0.322265773088667,-3.48192512824302,0.00049782286398006,0.00286451415218519,"SLC6A8",6535,"solute carrier family 6 member 8"
"134","ENSG00000006432",2716.53801247064,-1.12060502476261,0.211936564394102,-5.28855124785125,1.23288948498571e-07,2.18293961753352e-06,"MAP3K9",4293,"mitogen-activated protein kinase kinase kinase 9"
"25776","ENSG00000224885",1.77467594075616,-1.12159867760841,0.442428052505899,-2.47981634482064,0.0131450068852139,0.0436426053183002,"EIPR1-IT1",NA,"EIPR1 intronic transcript 1"
"29241","ENSG00000229991",5.3127276857978,-1.12187217830149,0.418682996433586,-2.65490019420642,0.00793318765806542,0.0291206034765572,"AKR1B1P1",NA,"aldehyde reductase family 1 member B1 pseudogene 1"
"17644","ENSG00000197903",3215.08916867361,-1.1223482808315,0.167881056898715,-6.68577047685406,2.29712819548331e-11,1.17134647112778e-09,"HIST1H2BK",85236,"histone cluster 1 H2B family member k"
"15701","ENSG00000184029",277.781043671303,-1.12266057023762,0.23910208718755,-4.69601029446219,2.65292176581055e-06,3.17072218602253e-05,"DSCR4",NA,"Down syndrome critical region 4"
"12788","ENSG00000170091",125.829448552508,-1.12289302905565,0.265482976657683,-4.22993744219993,2.33756307668766e-05,0.000209818957922836,"NSG2",51617,"neuronal vesicle trafficking associated 2"
"2927","ENSG00000104415",366.638535956932,-1.12296457802677,0.312123145305791,-3.60251470328243,0.0003151535682259,0.00194017197690778,"CCN4",8840,"cellular communication network factor 4"
"35725","ENSG00000240540",13.0397916978832,-1.12384159263722,0.355348230320187,-3.13757763965873,0.0017035015157069,0.00812892988940452,"RPL3P9",NA,"ribosomal protein L3 pseudogene 9"
"31459","ENSG00000233236",1.95426355272359,-1.12407730015332,0.421657443348192,-2.92135290497845,0.00348514805349658,0.0147649692679085,"LINC02573",NA,"long intergenic non-protein coding RNA 2573"
"1600","ENSG00000083622",1.51282520936101,-1.124299816891,0.426508279953215,-2.75667406337091,0.00583925245359529,0.0226718026072404,"AC000061.1",NA,"novel transcript, antisense to CFTR"
"36328","ENSG00000242048",2.76519264402562,-1.12438239670609,0.434609044573838,-2.51450281476406,0.0119200351060563,0.04034903902097,"AC093583.1",644090,"uncharacterized LOC644090"
"2659","ENSG00000102271",17.600783335911,-1.12439061836622,0.382140250464271,-2.93292140201945,0.00335788887261587,0.0143318258389227,"KLHL4",56062,"kelch like family member 4"
"27691","ENSG00000227676",9.11483783843503,-1.12487521071704,0.441697026556852,-2.62486750519976,0.00866826908823084,0.0312964186028206,"LINC01068",NA,"long intergenic non-protein coding RNA 1068"
"23088","ENSG00000214946",167.941104545412,-1.12523312300818,0.412196925760871,-2.76238570057027,0.00573806487170509,0.022348897640386,"TBC1D26",353149,"TBC1 domain family member 26"
"22713","ENSG00000213962",2.81099749726954,-1.12531850757088,0.439794404249094,-2.50615949504421,0.0122050550724233,0.0411029027167433,"API5P2",NA,"apoptosis inhibitor 5 pseudogene 2"
"15979","ENSG00000185168",1539.13984394073,-1.12536946953178,0.242543311807948,-4.64172933078618,3.4550526618037e-06,4.00736990923681e-05,"LINC00482",NA,"long intergenic non-protein coding RNA 482"
"33671","ENSG00000236480",34.7949269666746,-1.1260639500258,0.315000333604438,-3.56923822194536,0.000358020763205926,0.00216394319333176,"PKMP1",NA,"pyruvate kinase M1/2 pseudogene 1"
"20477","ENSG00000206228",50.5453074341907,-1.12608629602551,0.386724792220997,-2.92285628465955,0.00346836562025236,0.0147099506600115,"HNRNPA1P4",NA,"heterogeneous nuclear ribonucleoprotein A1 pseudogene 4"
"37470","ENSG00000244921",23.513336883609,-1.12608668356101,0.441918118788228,-2.6534877667652,0.00796646582051068,0.0292254573226,"MTCYBP18",NA,"MT-CYB pseudogene 18"
"53675","ENSG00000275722",1.43077410555358,-1.1262379064108,0.429957076696003,-2.78617925888529,0.00533333691511338,0.0210181065691191,"LYZL6",57151,"lysozyme like 6"
"18017","ENSG00000198915",229.414098742529,-1.12635072889116,0.251301469117985,-4.48304087779416,7.35868262077718e-06,7.68929010084108e-05,"RASGEF1A",221002,"RasGEF domain family member 1A"
"8550","ENSG00000144118",8399.06341447076,-1.1264987289987,0.162915523349094,-6.91506113164219,4.67661659277634e-12,2.82080047131994e-10,"RALB",5899,"RAS like proto-oncogene B"
"42061","ENSG00000254381",1.97006365458668,-1.1268127904662,0.442306020372754,-2.45974085972752,0.0139037367570882,0.0456919176044101,"TUBB8P5",NA,"tubulin beta 8 class VIII pseudogene 5"
"34510","ENSG00000237701",1.76860541255039,-1.12708210162459,0.434580830875316,-2.64851689936274,0.00808458071110964,0.0295817603902434,"ATP5PFP1",NA,"ATP synthase peripheral stalk subunit F6 pseudogene 1"
"29738","ENSG00000230687",34.0143227531639,-1.12709814042263,0.41547556492872,-2.74357391566834,0.00607743642931721,0.0233915284442112,"AL008626.1",NA,"novel transcript"
"15938","ENSG00000185022",26626.1850010268,-1.12759783110128,0.291734612544885,-3.86946154202853,0.000109075984455437,0.000788638700110055,"MAFF",23764,"MAF bZIP transcription factor F"
"8852","ENSG00000146242",7031.98416121498,-1.12769249236039,0.223123929525304,-5.05555501682719,4.2914088896637e-07,6.53149483584897e-06,"TPBG",7162,"trophoblast glycoprotein"
"3327","ENSG00000106526",361.131539707374,-1.12802880685859,0.264469363331239,-4.26716201994166,1.97975380370183e-05,0.000181270842221405,"ACTR3C",653857,"actin related protein 3C"
"45507","ENSG00000259685",45.4135897128404,-1.12851308440305,0.418504632807802,-2.73303920655328,0.0062752861981837,0.0240144843879847,"IDH2-DT",NA,"IDH2 divergent transcript"
"129","ENSG00000006210",28.6266129641332,-1.12885026486131,0.382225318236084,-2.95799807655491,0.00309644056090664,0.0133795494324556,"CX3CL1",6376,"C-X3-C motif chemokine ligand 1"
"43373","ENSG00000256211",133.34213441583,-1.12920156414771,0.268022518203822,-4.21218743605263,2.52909541745405e-05,0.000223707689664274,"AC023512.1",NA,"S-phase kinase-associated protein 1 (SKP1) pseudogene"
"16990","ENSG00000189221",19267.9867321305,-1.13015248940316,0.203091081219028,-5.56581454670454,2.60930638064491e-08,5.57905694614719e-07,"MAOA",4128,"monoamine oxidase A"
"35256","ENSG00000239405",50.5569320472927,-1.13065301914466,0.23719710717316,-4.76116900285108,1.92474777298864e-06,2.4074248826867e-05,"TMED10P2",NA,"transmembrane p24 trafficking protein 10 pseudogene 2"
"11214","ENSG00000163914",3.57590242451931,-1.13066218004003,0.422314269832925,-2.60988763766593,0.00905719664130342,0.0324437050803385,"RHO",6010,"rhodopsin"
"44117","ENSG00000257869",1.85796352078306,-1.13088809159557,0.423703800655389,-2.92784721373937,0.00341317724030835,0.0145195847943578,"AL139023.1",NA,"novel transcript"
"20205","ENSG00000205129",36.38777317081,-1.13182122847048,0.339855860778106,-3.33221088672909,0.000861589402382068,0.00457442102454262,"C4orf47",441054,"chromosome 4 open reading frame 47"
"1475","ENSG00000079739",9907.97020405995,-1.13196420065657,0.133719626377986,-8.46539944820269,2.55276266754947e-17,5.24127821073087e-15,"PGM1",5236,"phosphoglucomutase 1"
"41522","ENSG00000253715",4.42301875673603,-1.13248516184387,0.437223465853639,-2.56725564044637,0.0102507009636883,0.0358046960316843,"AC083841.2",NA,"novel transcript"
"4729","ENSG00000117479",8222.10208090893,-1.13277019870028,0.186642218484907,-6.06996266639399,1.279399886434e-09,3.9040585314088e-08,"SLC19A2",10560,"solute carrier family 19 member 2"
"29402","ENSG00000230216",135.742282519289,-1.13294892401242,0.213133643919022,-5.31474369621209,1.06807554471772e-07,1.92969382942212e-06,"HSPB1P2",NA,"heat shock protein family B (small) member 1 pseudogene 2"
"15858","ENSG00000184697",1120.72835926317,-1.13314493131109,0.404903442231315,-2.82693068210619,0.00469964998045362,0.018937256088381,"CLDN6",9074,"claudin 6"
"14920","ENSG00000180438",1201.12879345347,-1.13323669397951,0.257506808073721,-4.40312885301755,1.06700748921919e-05,0.000105925178316562,"TPRXL",NA,"tetrapeptide repeat homeobox like"
"33235","ENSG00000235847",53.362763846262,-1.13401085508116,0.416807655833092,-2.75139876265098,0.00593413587222338,0.0229722744767173,"LDHAP7",NA,"lactate dehydrogenase A pseudogene 7"
"23350","ENSG00000215811",6.15555147982723,-1.13414079107284,0.436949796347687,-2.59815015533505,0.00937274982674726,0.0333161388303881,"BTNL10",100129094,"butyrophilin like 10"
"37574","ENSG00000246308",37.2897530195648,-1.13462682937674,0.316909044230868,-3.57486721558278,0.000350405688360689,0.00212512276139406,"AC116535.1",NA,"novel transcript, antisense to ZBED5"
"6030","ENSG00000128310",3.89075227792129,-1.13477746217416,0.412692801148758,-2.67938542452575,0.00737574405028463,0.0273841422165072,"GALR3",8484,"galanin receptor 3"
"15665","ENSG00000183844",5052.08930547693,-1.13517258763191,0.191900072452037,-5.91619168317267,3.29481210698961e-09,8.96831077726065e-08,"FAM3B",54097,"family with sequence similarity 3 member B"
"11656","ENSG00000165507",8225.72899826934,-1.135575292906,0.168940644182545,-6.72226449272832,1.78921785338747e-11,9.48994672715346e-10,"DEPP1",11067,"DEPP1 autophagy regulator"
"54681","ENSG00000277718",21.2429004568666,-1.13687418535867,0.340694698328477,-3.32394832275337,0.000887526404664685,0.00468756066845302,"LINC02255",NA,"long intergenic non-protein coding RNA 2255"
"23231","ENSG00000215319",83.3104190796903,-1.13719525303671,0.233926169865788,-4.85640565819147,1.19535692612063e-06,1.59259350152634e-05,"EIF5P1",NA,"eukaryotic translation initiation factor 5 pseudogene 1"
"55783","ENSG00000279479",14.1785141002304,-1.13749445458617,0.40664974052467,-2.78766594353589,0.00530892565926814,0.0209565345319952,"AP005205.3",NA,"novel transcript"
"31456","ENSG00000233232",16.0049715357534,-1.13755938638643,0.300158961407479,-3.76861171980624,0.000164158009842976,0.00112027091771116,"NPIPB7",NA,"nuclear pore complex interacting protein family member B7"
"5131","ENSG00000120913",8960.32314301991,-1.13796403321867,0.257715605538818,-4.41819736087453,9.9527518694684e-06,9.9505051986175e-05,"PDLIM2",64236,"PDZ and LIM domain 2"
"13561","ENSG00000173432",79.9817967886451,-1.13807065522516,0.42834282876477,-2.70475603514373,0.00683545704077083,0.0257571576003223,"SAA1",6288,"serum amyloid A1"
"17652","ENSG00000197930",7091.35302412169,-1.13864349153038,0.220681687267336,-5.16107207914433,2.45539610496086e-07,4.04703059234989e-06,"ERO1A",30001,"endoplasmic reticulum oxidoreductase 1 alpha"
"27821","ENSG00000227879",11.2795670434777,-1.13872122991608,0.395685924713197,-2.86933356780467,0.004113377459344,0.0169156441666059,"PSPC1P1",NA,"paraspeckle component 1 pseudogene 1"
"15825","ENSG00000184545",1335.98255198764,-1.13876191122882,0.272317641774827,-4.18500266080596,2.85162760945406e-05,0.000248619265399056,"DUSP8",1850,"dual specificity phosphatase 8"
"9882","ENSG00000155189",9833.28879986172,-1.1397153765791,0.295437423109943,-3.86234954842182,0.000112301726686324,0.00080875503657517,"AGPAT5",55326,"1-acylglycerol-3-phosphate O-acyltransferase 5"
"11944","ENSG00000166598",133207.581412034,-1.13981271034068,0.147726660092572,-7.71606072689202,1.19980163480447e-14,1.32329321451893e-12,"HSP90B1",7184,"heat shock protein 90 beta family member 1"
"2692","ENSG00000102580",9267.36376178838,-1.14009993153429,0.142294012211899,-8.01253559968467,1.12367296172471e-15,1.65105368873702e-13,"DNAJC3",5611,"DnaJ heat shock protein family (Hsp40) member C3"
"33710","ENSG00000236530",2.90635835809945,-1.14020268002756,0.442392484161234,-2.5200884219026,0.0117325357550213,0.039836141278384,"KPNA2P1",NA,"karyopherin subunit alpha 2 pseudogene 1"
"33391","ENSG00000236090",22.0929245547065,-1.14027214059522,0.439307610025644,-2.67958496893158,0.00737134923722683,0.0273758912795572,"LDHAP3",NA,"lactate dehydrogenase A pseudogene 3"
"26142","ENSG00000225423",8.09044522587598,-1.14065724716981,0.38707756023272,-2.92399289816595,0.00345572630903828,0.014669173133195,"TNPO1P1",NA,"transportin 1 pseudogene 1"
"9251","ENSG00000149506",18.5478338852619,-1.14072303702735,0.309147136827363,-3.67197380210074,0.000240684360118675,0.00155147063111161,"ZP1",22917,"zona pellucida glycoprotein 1"
"49999","ENSG00000268535",3.42587418991402,-1.14294388259272,0.439281637873574,-2.67147226330783,0.00755193134321281,0.0279303072552636,"MTDHP4",NA,"metadherin pseudogene 4"
"8370","ENSG00000143217",21009.8348779292,-1.14315372836507,0.325920865562844,-3.51484975084022,0.000440002853244306,0.00257969146352746,"NECTIN4",81607,"nectin cell adhesion molecule 4"
"11775","ENSG00000165996",82.6694832287495,-1.14331102863526,0.225564205536406,-5.06152788202685,4.15909900321668e-07,6.370777984028e-06,"HACD1",9200,"3-hydroxyacyl-CoA dehydratase 1"
"8694","ENSG00000145194",827.901228920588,-1.14416023792671,0.166024161435297,-6.89143975272626,5.52305125976742e-12,3.26777019478186e-10,"ECE2",9718,"endothelin converting enzyme 2"
"2702","ENSG00000102755",181600.567566816,-1.14446828184374,0.302009553709278,-3.79469314622543,0.000147826167106461,0.00102805174042207,"FLT1",2321,"fms related tyrosine kinase 1"
"3401","ENSG00000107159",6.08527568882849,-1.14478144602774,0.391216654163717,-2.88025539361923,0.00397353149889587,0.0164211406371993,"CA9",768,"carbonic anhydrase 9"
"728","ENSG00000054356",11.2849685778324,-1.14544904851399,0.40978372611395,-2.78960124578869,0.00527729933442316,0.0208648075415515,"PTPRN",5798,"protein tyrosine phosphatase receptor type N"
"38311","ENSG00000249064",21.8825408516642,-1.14570588686587,0.31595192667856,-3.61089199969276,0.000305145718622998,0.00189322247637959,"KRT18P25",NA,"keratin 18 pseudogene 25"
"27898","ENSG00000228002",42.9127470571759,-1.1459370950547,0.297449339268626,-3.84614358536519,0.000119991463075569,0.000855784524898059,"DHX9P1",NA,"DEAH-box helicase 9 pseudogene 1"
"7139","ENSG00000135604",914.807947491122,-1.14593905702812,0.236514983244239,-4.84671632378174,1.25521708021367e-06,1.66376635903652e-05,"STX11",8676,"syntaxin 11"
"6462","ENSG00000131389",8039.52788149103,-1.14653005751497,0.277415783630054,-4.13647386145107,3.52683508183854e-05,0.000298260960289799,"SLC6A6",6533,"solute carrier family 6 member 6"
"23128","ENSG00000215045",30.4190430840956,-1.14928292981526,0.225464151782643,-5.07928389676722,3.78860204395134e-07,5.86410530048045e-06,"GRID2IP",392862,"Grid2 interacting protein"
"31965","ENSG00000233967",93.6104439620627,-1.14938510501676,0.153693685612218,-7.47023815251353,8.00498110792989e-14,7.43049189488475e-12,"AL359715.1",NA,"novel transcript"
"20353","ENSG00000205710",440.746253629823,-1.14951919350455,0.242070738773079,-4.74970121403693,2.03717411120734e-06,2.53445060071273e-05,"C17orf107",100130311,"chromosome 17 open reading frame 107"
"25753","ENSG00000224853",2.53019808100115,-1.14993167386875,0.435429384758981,-2.69603000781796,0.00701713449037717,0.0262934760218955,"LINC00393",NA,"long intergenic non-protein coding RNA 393"
"11104","ENSG00000163602",30873.4274395371,-1.14999349059809,0.233034766070315,-4.9366904287593,7.94594484081817e-07,1.11570710099586e-05,"RYBP",23429,"RING1 and YY1 binding protein"
"16734","ENSG00000188263",13.4734469720948,-1.15005873184427,0.365616491173056,-3.13412115930211,0.00172369668494029,0.00820635262948462,"IL17REL",400935,"interleukin 17 receptor E like"
"41025","ENSG00000253138",5745.9110898324,-1.15050504548552,0.315561497916347,-3.65228017823813,0.000259922068934019,0.00165435514333019,"LINC00967",NA,"long intergenic non-protein coding RNA 967"
"33125","ENSG00000235670",10.1188570349863,-1.15164653477072,0.434225973281229,-2.70338952850336,0.00686362590319424,0.0258400721161786,"RPL21P40",NA,"ribosomal protein L21 pseudogene 40"
"23764","ENSG00000219186",17.3306125328458,-1.15210427654612,0.311285378903553,-3.6878023709539,0.000226199222317384,0.00147452785733933,"FTH1P19",NA,"ferritin heavy chain 1 pseudogene 19"
"31616","ENSG00000233461",117.241412280459,-1.15245327039847,0.159071183284028,-7.23813477819131,4.5489727541581e-13,3.50825378848665e-11,"AL445524.1",NA,"novel transcript"
"16449","ENSG00000187010",88.6242421913352,-1.15280792499344,0.249551550734497,-4.61799831780248,3.8745939360816e-06,4.4147017934707e-05,"RHD",6007,"Rh blood group D antigen"
"26051","ENSG00000225294",10.3052372019391,-1.15309641452302,0.431274095245872,-2.70240103295504,0.00688406749407243,0.0259021476908961,"OSTCP2",NA,"oligosaccharyltransferase complex subunit pseudogene 2"
"50191","ENSG00000269102",18.7013851175413,-1.15338569132644,0.371968838163495,-3.10964963158425,0.00187309384204068,0.00878939433703455,"AC010320.3",NA,"novel transcript, antisense to ZNF766 and ZNF480"
"29852","ENSG00000230852",7.251629623882,-1.15413830015906,0.395182715884465,-2.89760667794755,0.00376021833534059,0.0156754133455109,"LINC02857",NA,"long intergenic non-protein coding RNA 2857"
"22235","ENSG00000213062",233.534136938692,-1.15419311371478,0.250837771406435,-4.60227174068418,4.17907457636366e-06,4.70970007600881e-05,"Z99572.1",NA,"novel transcript"
"31453","ENSG00000233229",8.99436216789603,-1.15451385272871,0.337734448901581,-3.37318823328742,0.000743031382769355,0.00403789692550365,"CNOT7P1",NA,"CCR4-NOT transcription complex subunit 7 pseudogene 1"
"50248","ENSG00000269304",11.0972392704635,-1.1555849021026,0.429772109911652,-2.70273915513681,0.00687706915087155,0.0258843966109592,"FKBP1AP1",NA,"FKBP prolyl isomerase 1A pseudogene 1"
"28184","ENSG00000228413",19.3901549210635,-1.15559520406722,0.345114660645864,-3.34797998102955,0.000814028912813189,0.00435795056894215,"AC024937.1",NA,"ADP-ribosylation factor-like 8B (ARL8B) pseudogene"
"41782","ENSG00000254023",3.66786100580451,-1.15602546098746,0.430199103436663,-2.63927217736983,0.00830842460031573,0.0302437581171291,"PKMP4",NA,"pyruvate kinase M1/2 pseudogene 4"
"34502","ENSG00000237685",4.69595921660543,-1.15622964484551,0.415629061570438,-2.74220680290009,0.00610279056145962,0.0234803692947298,"AL139039.3",NA,"novel transcript, antisense to GCNT2"
"5257","ENSG00000122180",16.8623616272247,-1.15744983204697,0.409679915179429,-2.86021308419686,0.00423356443134876,0.0173340198184239,"MYOG",4656,"myogenin"
"36706","ENSG00000242960",114.010033128922,-1.15783980426798,0.418566857147848,-2.80458413721285,0.00503815363974574,0.0200871755778083,"FTH1P23",NA,"ferritin heavy chain 1 pseudogene 23"
"22328","ENSG00000213211",2.16641808229123,-1.15791159788447,0.442640702167844,-2.5576383947241,0.0105385614482679,0.0365793798231806,"KRT18P64",NA,"keratin 18 pseudogene 64"
"30477","ENSG00000231802",6.71435710052059,-1.15800615775278,0.434085763595022,-2.67460767328565,0.0074816746874704,0.0277109893284179,"AC009502.1",NA,"DnaJ (Hsp40) homolog, subfamily B, member 6 (DNAJB6) pseudogene"
"4251","ENSG00000113916",4574.48833673811,-1.15901084408054,0.334543075773194,-3.47307887904073,0.000514524113767476,0.00294568186161056,"BCL6",604,"BCL6 transcription repressor"
"25986","ENSG00000225193",40.9737749197907,-1.15913154485406,0.297984232610083,-3.88552657944465,0.000102108320081413,0.000743986897176038,"RPS12P26",NA,"ribosomal protein S12 pseudogene 26"
"3070","ENSG00000105251",15.9766914083738,-1.15930025891673,0.400381730603811,-2.8999468874095,0.00373225895830011,0.0155819047245056,"SHD",56961,"Src homology 2 domain containing transforming protein D"
"16882","ENSG00000188817",7.07764373532923,-1.15976440930932,0.435956372921149,-2.67232535004547,0.00753275747263668,0.0278784863225684,"SNTN",132203,"sentan, cilia apical structure protein"
"36888","ENSG00000243414",11.0259628809748,-1.15996184350052,0.299348441999783,-3.83493408755129,0.000125597971115372,0.000890444522865284,"TICAM2",353376,"toll like receptor adaptor molecule 2"
"31639","ENSG00000233496",7.96034965544736,-1.16009486007533,0.431663213412425,-2.70690495081447,0.00679136985403518,0.0256302908806638,"SYNJ2-IT1",NA,"SYNJ2 intronic transcript 1"
"38794","ENSG00000249850",8.15618072924245,-1.16071794434427,0.345134963984048,-3.31537496469902,0.000915202730742623,0.00481160424982424,"KRT18P31",NA,"keratin 18 pseudogene 31"
"14075","ENSG00000176194",2.19028979860077,-1.16111503846114,0.442681263493668,-2.5084184393315,0.0121272961235508,0.0408943399737268,"CIDEA",1149,"cell death inducing DFFA like effector a"
"50285","ENSG00000269416",26.0255637769775,-1.16136763646711,0.438485428077675,-2.72337473484393,0.00646187155554024,0.0245933468986514,"LINC01224",NA,"long intergenic non-protein coding RNA 1224"
"11752","ENSG00000165899",1968.58863681081,-1.16139130330755,0.283216887628262,-4.10464542660696,4.0493547597146e-05,0.000336935441802018,"OTOGL",283310,"otogelin like"
"37070","ENSG00000243854",7.62407882121762,-1.16266324499097,0.401601086918965,-2.88040931416574,0.00397159188688702,0.016415313060813,"RN7SL67P",NA,"RNA, 7SL, cytoplasmic 67, pseudogene"
"39963","ENSG00000251587",1.40963810240389,-1.1638211564606,0.43864131793144,-2.60754504442747,0.00911940711152164,0.0326326152676022,"LDHAP1",NA,"lactate dehydrogenase A pseudogene 1"
"27347","ENSG00000227160",1.49857327409177,-1.16469132320058,0.44143878649184,-2.69199842363816,0.00710252809942165,0.0265755128094267,"THEM7P",NA,"thioesterase superfamily member 7, pseudogene"
"939","ENSG00000065609",154.872443825414,-1.16494826211428,0.253269413774032,-4.5992360819151,4.24043021835327e-06,4.77017627211925e-05,"SNAP91",9892,"synaptosome associated protein 91"
"305","ENSG00000011523",4418.77671980394,-1.16668569147133,0.180588950849062,-6.46109520579741,1.03947891611196e-10,4.33741114888548e-09,"CEP68",23177,"centrosomal protein 68"
"2676","ENSG00000102393",3725.97860881126,-1.16771796839655,0.181555335401503,-6.43240411782432,1.25601263355354e-10,5.15081477223022e-09,"GLA",2717,"galactosidase alpha"
"2279","ENSG00000100346",11.1892829268545,-1.16808335259336,0.383749410643559,-3.01518434472624,0.00256823108979545,0.0114367808786165,"CACNA1I",8911,"calcium voltage-gated channel subunit alpha1 I"
"23280","ENSG00000215467",4.53016662420085,-1.16866761683522,0.428946925331729,-2.69749751879641,0.00698628053839203,0.0261905266664774,"RPL27AP",NA,"ribosomal protein L27a pseudogene"
"5396","ENSG00000123405",450.828472193567,-1.16886925202009,0.230235155150106,-5.07772034220325,3.81990387922325e-07,5.90371285979853e-06,"NFE2",4778,"nuclear factor, erythroid 2"
"10780","ENSG00000162460",66.1253475265606,-1.16929631760234,0.365795885597904,-3.20587289471861,0.00134653452972846,0.00666665762139436,"TMEM82",388595,"transmembrane protein 82"
"15714","ENSG00000184106",867.366620471996,-1.17150962901153,0.21412008054156,-5.4721429267494,4.44626002025542e-08,8.84771498125667e-07,"TREML3P",NA,"triggering receptor expressed on myeloid cells like 3, pseudogene"
"17784","ENSG00000198336",265.592782689459,-1.17169323272922,0.283886434039519,-4.12936681080059,3.63763655215983e-05,0.000306294530218933,"MYL4",4635,"myosin light chain 4"
"7896","ENSG00000139714",1670.23820260267,-1.17186551365291,0.230126516081412,-5.09388892488911,3.5079233550691e-07,5.49828856305396e-06,"MORN3",283385,"MORN repeat containing 3"
"29726","ENSG00000230667",48.9350563795371,-1.17292090009678,0.221351875897245,-5.28734783239868,1.24102520691465e-07,2.19483767769395e-06,"SETSIP",646817,"SET like protein"
"5134","ENSG00000120937",31.1057366450105,-1.17321943179108,0.37461958805313,-3.13277914556024,0.00173159682854837,0.0082351122067012,"NPPB",4879,"natriuretic peptide B"
"876","ENSG00000064201",260.495250724161,-1.17469946538485,0.32035312455584,-3.67272696435508,0.000239975848658224,0.00154838111049967,"TSPAN32",10077,"tetraspanin 32"
"52791","ENSG00000273998",9.03112625224932,-1.17504989815915,0.345048180089229,-3.36829933403586,0.000756334316528398,0.004101562500495,"AL049794.1",NA,"novel transcript"
"4531","ENSG00000116014",452.964845870028,-1.17531600234752,0.409249755341767,-2.90547472041068,0.00366696469038833,0.0153714043126162,"KISS1R",84634,"KISS1 receptor"
"38805","ENSG00000249861",1850.65106482236,-1.17553805522731,0.231677700811225,-5.07575587993029,3.85958565020482e-07,5.95613409224988e-06,"LGALS16",148003,"galectin 16"
"31907","ENSG00000233884",9.78110280473663,-1.17598664125346,0.423517502591418,-3.46548787030873,0.00052927040105166,0.00302246642914065,"AL772337.2",NA,"novel transcript"
"12283","ENSG00000167971",93.8767160317558,-1.17637470901542,0.41349208148914,-2.87982145007595,0.00397900441996376,0.0164393755373316,"CASKIN1",57524,"CASK interacting protein 1"
"46084","ENSG00000260470",17.0024612607657,-1.17663671854019,0.340079307487524,-3.45114121230772,0.000558221414406866,0.00316447952292121,"AC023794.6",NA,"novel transcript"
"44868","ENSG00000258942",3.6441263201454,-1.17695829621902,0.42783471911951,-2.6904725610147,0.00713509023731948,0.0266774243400405,"AL358332.1",NA,"novel transcript"
